string_1;template_string;norm_sim_damerau_levenshtein;damerau_levenshtein_distance;norm_sim_jaro_winkler;jaro_winkler_distance;norm_sim_sorensen_dice;sorensen_dice_distance;norm_sim_cosine;cosine_distance;norm_sim_overlap;overlap_distance;norm_sim_mra;mra_distance;norm_sim_lcsstr;lcsstr_distance;norm_sim_gestalt;gestalt_distance;function;time
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;GramFormer;0.3897745029971702
My neighbor 's in terrible shape.;My neighbor 's in terrible shape.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell;1.428399991709739e-05
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;Autocorrect(SpellChecker);0.00048464300198247656
By neighbor 's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9797979797979798;0.02020202020202022;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.8333333333333334;1;0.9696969696969697;1;0.9696969696969697;0.030303030303030276;Autocorrect(TextBlob);0.00026533700292930007
My neighbor 's in terrible shape.;My neighbor 's in terrible shape.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Gingerit);0.4496686630009208
My neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.950189393939394;0.049810606060606055;0.9846153846153847;0.01538461538461533;0.9847319278346618;0.015268072165338209;1.0;0.0;1.0;0;0.6363636363636364;12;0.9846153846153847;0.01538461538461533;Autocorrect(LanguageTool);0.04100264300359413
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;Autocorrect(GramFormer);0.39885494500776986
My neighbor 's in terrible shape.;My neighbor 's in terrible shape.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Jamspell);6.982599734328687e-05
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;SpellChecker(Autocorrect);0.0004827049997402355
By neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9393939393939394;2;0.9165852069077877;0.08341479309221234;0.9393939393939394;0.06060606060606055;0.9393939393939394;0.06060606060606055;0.9393939393939394;0.06060606060606055;0.8333333333333334;1;0.6060606060606061;13;0.9393939393939394;0.06060606060606055;SpellChecker(TextBlob);0.0006935400087968446
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;SpellChecker(Gingerit);0.41814615900511853
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;SpellChecker(LanguageTool);0.03408893099549459
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;SpellChecker(GramFormer);0.3763819430023432
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;SpellChecker(Jamspell);0.00043072799599030986
By neighbor 's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9797979797979798;0.02020202020202022;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.8333333333333334;1;0.9696969696969697;1;0.9696969696969697;0.030303030303030276;TextBlob(Autocorrect);0.00029724799969699234
By neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9393939393939394;2;0.9165852069077877;0.08341479309221234;0.9393939393939394;0.06060606060606055;0.9393939393939394;0.06060606060606055;0.9393939393939394;0.06060606060606055;0.8333333333333334;1;0.6060606060606061;13;0.9393939393939394;0.06060606060606055;TextBlob(SpellChecker);0.0005865229977644049
By neighbor 's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9797979797979798;0.02020202020202022;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.8333333333333334;1;0.9696969696969697;1;0.9696969696969697;0.030303030303030276;TextBlob(Gingerit);0.4175298349946388
By neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9393939393939394;2;0.8941124959270121;0.10588750407298786;0.9538461538461539;0.0461538461538461;0.9539590550898286;0.04604094491017141;0.96875;0.03125;0.8333333333333334;1;0.6363636363636364;12;0.9538461538461539;0.0461538461538461;TextBlob(LanguageTool);0.02078828099911334
The neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.8823529411764706;4;0.7749257278669043;0.22507427213309572;0.8955223880597015;0.10447761194029848;0.8956221510397983;0.10437784896020175;0.9090909090909091;0.09090909090909094;0.6666666666666667;2;0.5882352941176471;14;0.8955223880597015;0.10447761194029848;TextBlob(GramFormer);0.3760556959969108
By neighbor 's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9797979797979798;0.02020202020202022;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.8333333333333334;1;0.9696969696969697;1;0.9696969696969697;0.030303030303030276;TextBlob(Jamspell);0.00026480599626665935
My neighbor 's in terrible shape.;My neighbor 's in terrible shape.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Autocorrect);0.4561820230082958
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;Gingerit(SpellChecker);0.43402318299922626
By neighbor 's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9797979797979798;0.02020202020202022;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.8333333333333334;1;0.9696969696969697;1;0.9696969696969697;0.030303030303030276;Gingerit(TextBlob);0.4473273930052528
My neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.950189393939394;0.049810606060606055;0.9846153846153847;0.01538461538461533;0.9847319278346618;0.015268072165338209;1.0;0.0;1.0;0;0.6363636363636364;12;0.9846153846153847;0.01538461538461533;Gingerit(LanguageTool);0.5138305100044818
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;Gingerit(GramFormer);0.859408934993553
My neighbor 's in terrible shape.;My neighbor 's in terrible shape.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Jamspell);0.4188358649989823
My neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.950189393939394;0.049810606060606055;0.9846153846153847;0.01538461538461533;0.9847319278346618;0.015268072165338209;1.0;0.0;1.0;0;0.6363636363636364;12;0.9846153846153847;0.01538461538461533;LanguageTool(Autocorrect);0.02377218699984951
My neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.950189393939394;0.049810606060606055;0.9846153846153847;0.01538461538461533;0.9847319278346618;0.015268072165338209;1.0;0.0;1.0;0;0.6363636363636364;12;0.9846153846153847;0.01538461538461533;LanguageTool(SpellChecker);0.014425190005567856
By neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9393939393939394;2;0.8941124959270121;0.10588750407298786;0.9538461538461539;0.0461538461538461;0.9539590550898286;0.04604094491017141;0.96875;0.03125;0.8333333333333334;1;0.6363636363636364;12;0.9538461538461539;0.0461538461538461;LanguageTool(TextBlob);0.01374756300356239
My neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.950189393939394;0.049810606060606055;0.9846153846153847;0.01538461538461533;0.9847319278346618;0.015268072165338209;1.0;0.0;1.0;0;0.6363636363636364;12;0.9846153846153847;0.01538461538461533;LanguageTool(Gingerit);0.486608940998849
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;LanguageTool(GramFormer);0.4229071860027034
My neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.950189393939394;0.049810606060606055;0.9846153846153847;0.01538461538461533;0.9847319278346618;0.015268072165338209;1.0;0.0;1.0;0;0.6363636363636364;12;0.9846153846153847;0.01538461538461533;LanguageTool(Jamspell);0.01363410499470774
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;GramFormer(Autocorrect);0.3830655519996071
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;GramFormer(SpellChecker);0.37298418000136735
By neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9393939393939394;2;0.9165852069077877;0.08341479309221234;0.9393939393939394;0.06060606060606055;0.9393939393939394;0.06060606060606055;0.9393939393939394;0.06060606060606055;0.8333333333333334;1;0.6060606060606061;13;0.9393939393939394;0.06060606060606055;GramFormer(TextBlob);0.37646516200038604
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;GramFormer(Gingerit);0.8182041610052693
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;GramFormer(LanguageTool);0.4042282099908334
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;GramFormer(Jamspell);0.3787035580025986
My neighbor 's in terrible shape.;My neighbor 's in terrible shape.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Autocorrect);5.5832002544775605e-05
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;Jamspell(SpellChecker);0.00039537199336336926
By neighbor 's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9797979797979798;0.02020202020202022;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.8333333333333334;1;0.9696969696969697;1;0.9696969696969697;0.030303030303030276;Jamspell(TextBlob);0.00023278699518414214
My neighbor 's in terrible shape.;My neighbor 's in terrible shape.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Gingerit);0.3953386759967543
My neighbor's in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.950189393939394;0.049810606060606055;0.9846153846153847;0.01538461538461533;0.9847319278346618;0.015268072165338209;1.0;0.0;1.0;0;0.6363636363636364;12;0.9846153846153847;0.01538461538461533;Jamspell(LanguageTool);0.015297030004148837
My neighbor is in terrible shape.;My neighbor 's in terrible shape.;0.9696969696969697;1;0.9628787878787879;0.03712121212121211;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;0.9696969696969697;0.030303030303030276;1.0;0;0.6060606060606061;13;0.9696969696969697;0.030303030303030276;Jamspell(GramFormer);0.394468811005936
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect;4.407200322020799e-05
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker;0.0002587240014690906
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;TextBlob;0.0002604969995445572
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit;0.36925680699641816
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool;0.012921649002237245
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer;0.33116129099653335
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell;1.3233002391643822e-05
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(SpellChecker);0.00026075700588990003
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;Autocorrect(TextBlob);0.00025895600265357643
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Gingerit);0.37436953299766174
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(LanguageTool);0.012896327003545593
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(GramFormer);0.32088377099717036
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Jamspell);5.6750002840999514e-05
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Autocorrect);0.0002498070025467314
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;SpellChecker(TextBlob);0.00044861599599244073
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Gingerit);0.3780612199989264
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(LanguageTool);0.012915975996293128
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(GramFormer);0.3232922730021528
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Jamspell);0.0003127020027022809
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;TextBlob(Autocorrect);0.0002708870015339926
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;TextBlob(SpellChecker);0.0007752759993309155
He is waiting for you.;We are waiting for you.;0.8260869565217391;4;0.8614867207544553;0.13851327924554468;0.8444444444444444;0.15555555555555556;0.8446530265013354;0.15534697349866455;0.8636363636363636;0.13636363636363635;0.6666666666666667;2;0.7391304347826086;6;0.8444444444444444;0.15555555555555556;TextBlob(Gingerit);0.46700649099511793
He is waiting for you.;We are waiting for you.;0.8260869565217391;4;0.8614867207544553;0.13851327924554468;0.8444444444444444;0.15555555555555556;0.8446530265013354;0.15534697349866455;0.8636363636363636;0.13636363636363635;0.6666666666666667;2;0.7391304347826086;6;0.8444444444444444;0.15555555555555556;TextBlob(LanguageTool);0.021422288999019656
He is waiting for you.;We are waiting for you.;0.8260869565217391;4;0.8614867207544553;0.13851327924554468;0.8444444444444444;0.15555555555555556;0.8446530265013354;0.15534697349866455;0.8636363636363636;0.13636363636363635;0.6666666666666667;2;0.7391304347826086;6;0.8444444444444444;0.15555555555555556;TextBlob(GramFormer);0.3293411959966761
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;TextBlob(Jamspell);0.00024974400002975017
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Autocorrect);0.35661533399979817
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(SpellChecker);0.3366517699978431
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;Gingerit(TextBlob);0.35187526299705496
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(LanguageTool);0.4075272460031556
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(GramFormer);0.6966143530007685
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Jamspell);0.43382993200066267
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Autocorrect);0.01911831299366895
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(SpellChecker);0.013240984990261495
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;LanguageTool(TextBlob);0.0128860229960992
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Gingerit);0.556539948003774
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(GramFormer);0.35223186999792233
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Jamspell);0.012410803006787319
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Autocorrect);0.32652766500541475
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(SpellChecker);0.3229554260033183
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;GramFormer(TextBlob);0.32335156500630546
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Gingerit);0.6581278529993142
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(LanguageTool);0.43153551199793583
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Jamspell);0.3233706910032197
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Autocorrect);5.058300303062424e-05
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(SpellChecker);0.0002192699976149015
He are waiting for you.;We are waiting for you.;0.9565217391304348;1;0.9710144927536232;0.02898550724637683;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.9565217391304348;0.04347826086956519;0.8333333333333334;1;0.9565217391304348;1;0.9565217391304348;0.04347826086956519;Jamspell(TextBlob);0.00023247700300998986
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Gingerit);0.3569887149933493
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(LanguageTool);0.03635454400500748
We are waiting for you.;We are waiting for you.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(GramFormer);0.326180286007002
I 'm in Biomedical now.;I 'm in Biomedica now.;0.9565217391304348;1;0.9913043478260869;0.008695652173913104;0.9777777777777777;0.022222222222222254;0.9780192938436515;0.021980706156348506;1.0;0.0;1.0;0;0.7391304347826086;6;0.9777777777777777;0.022222222222222254;Autocorrect;0.0003733460034709424
I am in biomedical now.;I 'm in Biomedica now.;0.8695652173913043;3;0.9409749670619235;0.05902503293807648;0.8888888888888888;0.11111111111111116;0.889108448948774;0.11089155105122595;0.9090909090909091;0.09090909090909094;0.8333333333333334;1;0.34782608695652173;15;0.8888888888888888;0.11111111111111116;SpellChecker;0.0006282249960349873
I 'm in Biomedica now.;I 'm in Biomedica now.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob;0.1716999019990908
I'm in Biomedica now.;I 'm in Biomedica now.;0.9545454545454546;1;0.8720779220779221;0.12792207792207788;0.9767441860465116;0.023255813953488413;0.9770084209183943;0.02299157908160565;1.0;0.0;0.6666666666666667;2;0.9090909090909091;2;0.9767441860465116;0.023255813953488413;Gingerit;0.4083637359944987
I'm in Biomedical now.;I 'm in Biomedica now.;0.9090909090909091;2;0.8584415584415584;0.14155844155844155;0.9545454545454546;0.045454545454545414;0.9545454545454546;0.045454545454545414;0.9545454545454546;0.045454545454545414;0.6666666666666667;2;0.6818181818181819;7;0.9545454545454546;0.045454545454545414;LanguageTool;0.01602389799518278
I'm in Biomedica now.;I 'm in Biomedica now.;0.9545454545454546;1;0.8720779220779221;0.12792207792207788;0.9767441860465116;0.023255813953488413;0.9770084209183943;0.02299157908160565;1.0;0.0;0.6666666666666667;2;0.9090909090909091;2;0.9767441860465116;0.023255813953488413;GramFormer;0.45319470800313866
I 'm in Biomedica now.;I 'm in Biomedica now.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell;1.3646000297740102e-05
I am in Biomedical now.;I 'm in Biomedica now.;0.9130434782608696;2;0.9646903820816864;0.03530961791831355;0.9333333333333333;0.06666666666666665;0.9335638713962128;0.06643612860378723;0.9545454545454546;0.045454545454545414;0.8333333333333334;1;0.6086956521739131;9;0.9333333333333333;0.06666666666666665;Autocorrect(SpellChecker);0.0006551489932462573
I 'm in Biomedical now.;I 'm in Biomedica now.;0.9565217391304348;1;0.9913043478260869;0.008695652173913104;0.9777777777777777;0.022222222222222254;0.9780192938436515;0.021980706156348506;1.0;0.0;1.0;0;0.7391304347826086;6;0.9777777777777777;0.022222222222222254;Autocorrect(TextBlob);0.2176437310045003
I'm in Biomedical now.;I 'm in Biomedica now.;0.9090909090909091;2;0.8584415584415584;0.14155844155844155;0.9545454545454546;0.045454545454545414;0.9545454545454546;0.045454545454545414;0.9545454545454546;0.045454545454545414;0.6666666666666667;2;0.6818181818181819;7;0.9545454545454546;0.045454545454545414;Autocorrect(Gingerit);0.40340291099710157
I'm in Biomedical now.;I 'm in Biomedica now.;0.9090909090909091;2;0.8584415584415584;0.14155844155844155;0.9545454545454546;0.045454545454545414;0.9545454545454546;0.045454545454545414;0.9545454545454546;0.045454545454545414;0.6666666666666667;2;0.6818181818181819;7;0.9545454545454546;0.045454545454545414;Autocorrect(LanguageTool);0.03396308599621989
